PERMNO,date,TICKER,COMNAM,PRIMEXCH,DIVAMT,PRC,VOL,BID,ASK,OPENPRC,NUMTRD,vwretd,ewretd,sprtrn
10107,2013/09/04,MSFT,MICROSOFT CORP,Q,,31.19500,141186181,31.18000,31.19000,31.39000,329750,0.007599,0.007115,0.008117
10107,2013/09/05,MSFT,MICROSOFT CORP,Q,,31.23500,71170957,31.23000,31.24000,31.10000,179713,0.001816,0.003010,0.001210
10107,2013/09/06,MSFT,MICROSOFT CORP,Q,,31.15200,74974294,31.15000,31.16000,31.31000,196437,0.001051,0.002761,0.000054
10107,2013/09/09,MSFT,MICROSOFT CORP,Q,,31.65500,49257592,31.65000,31.65000,31.22100,139976,0.010844,0.011386,0.009993
10107,2013/09/10,MSFT,MICROSOFT CORP,Q,,32.39000,56348128,32.38000,32.39000,31.90000,159167,0.007202,0.005425,0.007346
10107,2013/09/11,MSFT,MICROSOFT CORP,Q,,32.74000,38802900,32.74000,32.75000,32.57000,120919,0.002748,0.001120,0.003052
10107,2013/09/12,MSFT,MICROSOFT CORP,Q,,32.69000,32599812,32.70000,32.71000,32.72000,96780,-0.004003,-0.004229,-0.003380
10107,2013/09/13,MSFT,MICROSOFT CORP,Q,,33.03000,40483668,33.03000,33.04000,32.77000,124156,0.002666,0.003440,0.002715
10107,2013/09/16,MSFT,MICROSOFT CORP,Q,,32.80100,54718170,32.80000,32.81000,33.38000,162357,0.005141,0.003321,0.005693
10107,2013/09/17,MSFT,MICROSOFT CORP,Q,,32.93000,83735833,32.93000,32.94000,33.42000,212995,0.004981,0.005434,0.004218
10107,2013/09/18,MSFT,MICROSOFT CORP,Q,,33.32000,63236291,33.33000,33.34000,32.99000,194525,0.012545,0.011768,0.012178
10107,2013/09/19,MSFT,MICROSOFT CORP,Q,,33.64000,41692346,33.62000,33.63000,33.48000,120407,-0.001142,-0.000431,-0.001843
10107,2013/09/20,MSFT,MICROSOFT CORP,Q,,32.79100,102358811,32.76000,32.77000,33.41000,230313,-0.007304,-0.004424,-0.007217
10107,2013/09/23,MSFT,MICROSOFT CORP,Q,,32.74000,39688026,32.73000,32.74000,32.54000,120161,-0.004154,-0.001939,-0.004720
10107,2013/09/24,MSFT,MICROSOFT CORP,Q,,32.45500,40462492,32.45000,32.46000,32.87000,127173,-0.001216,0.002218,-0.002597
10107,2013/09/25,MSFT,MICROSOFT CORP,Q,,32.50500,29000315,32.49000,32.50000,32.49000,96705,-0.001670,0.000585,-0.002739
10107,2013/09/26,MSFT,MICROSOFT CORP,Q,,32.77000,28399074,32.77000,32.78000,32.64000,86025,0.003957,0.003876,0.003485
10107,2013/09/27,MSFT,MICROSOFT CORP,Q,,33.27000,55256696,33.28000,33.29000,32.88000,153737,-0.003601,-0.002149,-0.004074
10107,2013/09/30,MSFT,MICROSOFT CORP,Q,,33.28000,39707152,33.30000,33.31000,33.00000,112344,-0.004864,-0.002007,-0.006029
10107,2013/10/01,MSFT,MICROSOFT CORP,Q,,33.58000,36573887,33.58000,33.59000,33.35000,113067,0.008708,0.008695,0.007999
10107,2013/10/02,MSFT,MICROSOFT CORP,Q,,33.92000,46673311,33.90000,33.91000,33.36000,142241,-0.000693,-0.000280,-0.000667
10107,2013/10/03,MSFT,MICROSOFT CORP,Q,,33.86000,38491340,33.85000,33.86000,33.88000,135131,-0.008618,-0.006092,-0.008979
10107,2013/10/04,MSFT,MICROSOFT CORP,Q,,33.88000,32848868,33.87000,33.88000,33.69000,108927,0.006728,0.005498,0.007053
10107,2013/10/07,MSFT,MICROSOFT CORP,Q,,33.30000,35065901,33.32000,33.33000,33.60000,110480,-0.008471,-0.005823,-0.008506
10107,2013/10/08,MSFT,MICROSOFT CORP,Q,,33.01000,40880250,33.00000,33.01000,33.31000,134662,-0.013075,-0.012620,-0.012332
10107,2013/10/09,MSFT,MICROSOFT CORP,Q,,33.07000,35803704,33.07000,33.08000,33.07000,136159,-0.000457,-0.001969,0.000574
10107,2013/10/10,MSFT,MICROSOFT CORP,Q,,33.76000,42642066,33.75000,33.76000,33.31000,125760,0.020974,0.017009,0.021830
10107,2013/10/11,MSFT,MICROSOFT CORP,Q,,34.13000,30052168,34.13000,34.14000,33.68000,98758,0.006886,0.007900,0.006286
10107,2013/10/14,MSFT,MICROSOFT CORP,Q,,34.45000,31266348,34.45000,34.46000,33.90000,86647,0.004080,0.003569,0.004075
10107,2013/10/15,MSFT,MICROSOFT CORP,Q,,34.49000,46788652,34.49000,34.50000,34.67000,162155,-0.006829,-0.004937,-0.007064
10107,2013/10/16,MSFT,MICROSOFT CORP,Q,,34.64000,34931276,34.64000,34.65000,34.60000,120194,0.012777,0.009057,0.013828
10107,2013/10/17,MSFT,MICROSOFT CORP,Q,,34.92000,31213231,34.92000,34.93000,34.45000,102795,0.007754,0.009615,0.006744
10107,2013/10/18,MSFT,MICROSOFT CORP,Q,,34.96000,41481690,34.98000,34.99000,34.82000,115810,0.006933,0.006116,0.006549
10107,2013/10/21,MSFT,MICROSOFT CORP,Q,,34.99000,27336876,34.99000,35.00000,34.98000,95756,0.000151,0.000383,0.000092
10107,2013/10/22,MSFT,MICROSOFT CORP,Q,,34.58000,40059093,34.57000,34.58000,35.02000,123495,0.005532,0.004015,0.005738
10107,2013/10/23,MSFT,MICROSOFT CORP,Q,,33.76000,58064436,33.76000,33.77000,34.35000,166965,-0.005297,-0.004769,-0.004725
10107,2013/10/24,MSFT,MICROSOFT CORP,Q,,33.72000,52950275,33.72000,33.73000,33.82000,164984,0.004037,0.004170,0.003258
10107,2013/10/25,MSFT,MICROSOFT CORP,Q,,35.73000,112636269,35.72000,35.73000,35.88000,308727,0.003135,-0.000001,0.004395
10107,2013/10/28,MSFT,MICROSOFT CORP,Q,,35.57000,38020425,35.58000,35.59000,35.61000,125074,0.000362,-0.001661,0.001330
10107,2013/10/29,MSFT,MICROSOFT CORP,Q,,35.52000,31340665,35.52000,35.53000,35.63000,101347,0.004431,0.003409,0.005584
10107,2013/10/30,MSFT,MICROSOFT CORP,Q,,35.54000,36720652,35.54000,35.55000,35.53000,112982,-0.005652,-0.007185,-0.004876
10107,2013/10/31,MSFT,MICROSOFT CORP,Q,,35.40500,41460844,35.35000,35.36000,35.66000,110634,-0.003528,-0.004199,-0.003839
10107,2013/11/01,MSFT,MICROSOFT CORP,Q,,35.52500,39749805,35.51000,35.52000,35.67000,127797,0.001405,-0.002231,0.002903
10107,2013/11/04,MSFT,MICROSOFT CORP,Q,,35.94000,27963527,35.93000,35.94000,35.59000,84930,0.004333,0.007257,0.003571
10107,2013/11/05,MSFT,MICROSOFT CORP,Q,,36.64000,51424940,36.63000,36.64000,35.79000,156882,-0.003003,-0.001942,-0.002806
10107,2013/11/06,MSFT,MICROSOFT CORP,Q,,38.18000,88601092,38.15000,38.16000,37.24000,256805,0.003024,-0.000848,0.004266
10107,2013/11/07,MSFT,MICROSOFT CORP,Q,,37.50000,60108985,37.51000,37.52000,37.96000,168090,-0.013878,-0.013029,-0.013183
10107,2013/11/08,MSFT,MICROSOFT CORP,Q,,37.78000,36619229,37.77000,37.78000,37.67000,113231,0.012329,0.009308,0.013428
10107,2013/11/11,MSFT,MICROSOFT CORP,Q,,37.59000,26915573,37.58000,37.59000,37.69000,94349,0.000988,0.002545,0.000723
10107,2013/11/12,MSFT,MICROSOFT CORP,Q,,37.36000,31712396,37.35000,37.36000,37.38000,105627,-0.002246,-0.002888,-0.002370
10107,2013/11/13,MSFT,MICROSOFT CORP,Q,,38.15500,44559867,38.14000,38.15000,36.98000,126912,0.008520,0.006926,0.008095
10107,2013/11/14,MSFT,MICROSOFT CORP,Q,,38.02100,45976994,38.02000,38.03000,37.87000,135445,0.004563,0.002579,0.004837
10107,2013/11/15,MSFT,MICROSOFT CORP,Q,,37.84100,50219190,37.87000,37.88000,37.95000,116161,0.004417,0.005526,0.004222
10107,2013/11/18,MSFT,MICROSOFT CORP,Q,,37.20000,53145456,37.19000,37.20000,37.35000,153485,-0.004640,-0.004134,-0.003698
10107,2013/11/19,MSFT,MICROSOFT CORP,Q,0.28000,36.74000,44213516,36.73000,36.74000,36.85000,150797,-0.003361,-0.004351,-0.002043
10107,2013/11/20,MSFT,MICROSOFT CORP,Q,,37.08000,32009992,37.07000,37.08000,36.92000,112404,-0.003301,-0.003096,-0.003636
10107,2013/11/21,MSFT,MICROSOFT CORP,Q,,37.40000,22965082,37.39000,37.40000,37.27000,82405,0.008669,0.009070,0.008129
10107,2013/11/22,MSFT,MICROSOFT CORP,Q,,37.57000,27834660,37.56000,37.57000,37.52500,84926,0.004571,0.003700,0.004961
10107,2013/11/25,MSFT,MICROSOFT CORP,Q,,37.64000,30484086,37.64000,37.65000,37.93000,86076,-0.001430,-0.000255,-0.001263
10107,2013/11/26,MSFT,MICROSOFT CORP,Q,,37.35000,34236181,37.35000,37.36000,37.57000,78932,0.001066,0.004053,0.000150
10107,2013/11/27,MSFT,MICROSOFT CORP,Q,,37.60000,25734739,37.60000,37.61000,37.57000,82674,0.002739,0.005455,0.002485
10107,2013/11/29,MSFT,MICROSOFT CORP,Q,,38.13000,22057798,38.13000,38.14000,37.82000,56800,0.000166,0.003875,-0.000786
10107,2013/12/02,MSFT,MICROSOFT CORP,Q,,38.45000,42816510,38.45000,38.46000,38.09000,123104,-0.003649,-0.007152,-0.002719
10107,2013/12/03,MSFT,MICROSOFT CORP,Q,,38.31000,51941804,38.30000,38.31000,38.14000,147224,-0.003713,-0.003833,-0.003193
10107,2013/12/04,MSFT,MICROSOFT CORP,Q,,38.94000,51030101,38.96000,38.97000,38.21000,136205,-0.000952,-0.000588,-0.001304
10107,2013/12/05,MSFT,MICROSOFT CORP,Q,,38.00000,115625309,38.00000,38.01000,38.85000,356752,-0.003515,-0.001612,-0.004340
10107,2013/12/06,MSFT,MICROSOFT CORP,Q,,38.36000,36167505,38.34000,38.35000,38.42000,109493,0.009672,0.006687,0.011238
10107,2013/12/09,MSFT,MICROSOFT CORP,Q,,38.70500,29921858,38.67000,38.68000,38.56000,112806,0.001863,-0.000607,0.001817
10107,2013/12/10,MSFT,MICROSOFT CORP,Q,,38.11000,39456985,38.11000,38.12000,38.61000,134119,-0.002812,-0.002139,-0.003180
10107,2013/12/11,MSFT,MICROSOFT CORP,Q,,37.61000,39218379,37.60000,37.61000,38.06000,131243,-0.012058,-0.011254,-0.011317
10107,2013/12/12,MSFT,MICROSOFT CORP,Q,,37.22000,34822973,37.22000,37.23000,37.64000,100140,-0.002551,-0.000698,-0.003771
10107,2013/12/13,MSFT,MICROSOFT CORP,Q,,36.69000,39626853,36.68000,36.69000,37.42000,134796,0.001277,0.003054,-0.000101
10107,2013/12/16,MSFT,MICROSOFT CORP,Q,,36.88500,31416273,36.88000,36.89000,36.73000,111287,0.006432,0.006875,0.006320
10107,2013/12/17,MSFT,MICROSOFT CORP,Q,,36.52000,45189442,36.52000,36.53000,36.94000,163225,-0.002332,-0.000097,-0.003101
10107,2013/12/18,MSFT,MICROSOFT CORP,Q,,36.58000,62611505,36.57000,36.58000,36.36000,181762,0.014482,0.008528,0.016648
10107,2013/12/19,MSFT,MICROSOFT CORP,Q,,36.25000,33815550,36.25000,36.26000,36.51000,130343,-0.001018,-0.001754,-0.000580
10107,2013/12/20,MSFT,MICROSOFT CORP,Q,,36.80000,62234552,36.78000,36.80000,36.20000,142936,0.006901,0.010080,0.004819
10107,2013/12/23,MSFT,MICROSOFT CORP,Q,,36.62000,24836317,36.63000,36.64000,36.81000,87121,0.006231,0.008646,0.005318
10107,2013/12/24,MSFT,MICROSOFT CORP,Q,,37.08000,14094699,37.09000,37.10000,36.72000,58466,0.003462,0.004324,0.002916
10107,2013/12/26,MSFT,MICROSOFT CORP,Q,,37.44000,17491511,37.43000,37.44000,37.20000,65550,0.003999,0.002325,0.004745
10107,2013/12/27,MSFT,MICROSOFT CORP,Q,,37.29000,14411839,37.28000,37.29000,37.58000,56811,-0.000066,0.001436,-0.000337
10107,2013/12/30,MSFT,MICROSOFT CORP,Q,,37.29000,16146712,37.27000,37.28000,37.22000,59962,0.000275,0.000551,-0.000179
10107,2013/12/31,MSFT,MICROSOFT CORP,Q,,37.41000,17382336,37.42000,37.43000,37.40000,58400,0.004257,0.003915,0.003960
10107,2014/01/02,MSFT,MICROSOFT CORP,Q,,37.16000,30423757,37.14000,37.15000,37.35000,98974,-0.008756,-0.004051,-0.008862
10107,2014/01/03,MSFT,MICROSOFT CORP,Q,,36.91000,30944370,36.91000,36.92000,37.20000,100374,0.000490,0.004096,-0.000333
10107,2014/01/06,MSFT,MICROSOFT CORP,Q,,36.13000,43111355,36.13000,36.14000,36.85000,138357,-0.003355,-0.001676,-0.002512
10107,2014/01/07,MSFT,MICROSOFT CORP,Q,,36.41000,35478667,36.40000,36.41000,36.32500,119216,0.006077,0.006892,0.006082
10107,2014/01/08,MSFT,MICROSOFT CORP,Q,,35.76000,59452427,35.75000,35.76000,36.00000,164390,0.000162,0.000835,-0.000212
10107,2014/01/09,MSFT,MICROSOFT CORP,Q,,35.53000,36215226,35.52000,35.53000,35.88000,121381,0.000120,0.000232,0.000348
10107,2014/01/10,MSFT,MICROSOFT CORP,Q,,36.04000,40212068,36.04000,36.05000,35.90000,132416,0.003582,0.005960,0.002307
10107,2014/01/13,MSFT,MICROSOFT CORP,Q,,34.98000,45381804,34.98000,34.99000,35.99000,162591,-0.011625,-0.007697,-0.012576
10107,2014/01/14,MSFT,MICROSOFT CORP,Q,,35.78000,41104196,35.77000,35.78000,34.73000,144659,0.010249,0.009522,0.010818
10107,2014/01/15,MSFT,MICROSOFT CORP,Q,,36.76000,44348336,36.75000,36.76000,35.90000,142294,0.005065,0.005820,0.005166
10107,2014/01/16,MSFT,MICROSOFT CORP,Q,,36.89000,37867819,36.88000,36.89000,36.69000,129181,-0.000258,0.002016,-0.001347
10107,2014/01/17,MSFT,MICROSOFT CORP,Q,,36.38000,46009680,36.36000,36.37000,36.83000,121642,-0.003460,-0.000673,-0.003895
10107,2014/01/21,MSFT,MICROSOFT CORP,Q,,36.17000,31268119,36.15000,36.16000,36.82000,110846,0.003356,0.005318,0.002774
10107,2014/01/22,MSFT,MICROSOFT CORP,Q,,35.93000,21798051,35.93000,35.94000,36.26000,88338,0.001467,0.003711,0.000575
10107,2014/01/23,MSFT,MICROSOFT CORP,Q,,36.05500,44104654,36.05000,36.06000,36.09000,176394,-0.008150,-0.006438,-0.008890
10107,2014/01/24,MSFT,MICROSOFT CORP,Q,,36.80500,76424302,36.81000,36.82000,37.45000,268475,-0.021110,-0.019296,-0.020875
10107,2014/01/27,MSFT,MICROSOFT CORP,Q,,36.03000,44111631,36.03000,36.04000,36.87000,165829,-0.006648,-0.010387,-0.004876
10107,2014/01/28,MSFT,MICROSOFT CORP,Q,,36.27000,36226055,36.26000,36.27000,36.12000,133458,0.007286,0.008305,0.006141
10107,2014/01/29,MSFT,MICROSOFT CORP,Q,,36.66000,52790351,36.65000,36.66000,35.98000,187367,-0.009927,-0.007727,-0.010209
10107,2014/01/30,MSFT,MICROSOFT CORP,Q,,36.86000,35111959,36.86000,36.87000,36.79000,128969,0.011498,0.009324,0.011267
10107,2014/01/31,MSFT,MICROSOFT CORP,Q,,37.84000,93194815,37.84000,37.85000,36.95000,260014,-0.005793,-0.005268,-0.006465
10107,2014/02/03,MSFT,MICROSOFT CORP,Q,,36.48000,64104518,36.48000,36.49000,37.74000,225542,-0.023169,-0.021283,-0.022832
10107,2014/02/04,MSFT,MICROSOFT CORP,Q,,36.35000,55531979,36.34000,36.35000,36.97000,201605,0.007609,0.005913,0.007641
10107,2014/02/05,MSFT,MICROSOFT CORP,Q,,35.82000,55841097,35.82000,35.83000,36.29000,179331,-0.001942,-0.004986,-0.002028
10107,2014/02/06,MSFT,MICROSOFT CORP,Q,,36.18000,35385724,36.17000,36.18000,35.80000,128470,0.011900,0.008515,0.012440
10107,2014/02/07,MSFT,MICROSOFT CORP,Q,,36.56000,33348208,36.57000,36.58000,36.32000,120250,0.012605,0.010024,0.013302
10107,2014/02/10,MSFT,MICROSOFT CORP,Q,,36.80000,26801014,36.79000,36.80000,36.63000,86045,0.001555,0.003988,0.001569
10107,2014/02/11,MSFT,MICROSOFT CORP,Q,,37.17500,32165979,37.19000,37.20000,36.88000,108788,0.010604,0.008681,0.011062
10107,2014/02/12,MSFT,MICROSOFT CORP,Q,,37.47000,27055869,37.46000,37.47000,37.35000,95965,0.001161,0.001603,-0.000269
10107,2014/02/13,MSFT,MICROSOFT CORP,Q,,37.61000,37647772,37.60000,37.61000,37.33000,115483,0.006955,0.008401,0.005810
10107,2014/02/14,MSFT,MICROSOFT CORP,Q,,37.62000,42986838,37.61000,37.62000,37.39000,108574,0.004116,0.003217,0.004809
10107,2014/02/18,MSFT,MICROSOFT CORP,Q,0.28000,37.42000,32840207,37.42000,37.43000,37.63000,106222,0.003179,0.006940,0.001158
10107,2014/02/19,MSFT,MICROSOFT CORP,Q,,37.51000,29794084,37.50000,37.51000,37.22000,110053,-0.006846,-0.006556,-0.006524
10107,2014/02/20,MSFT,MICROSOFT CORP,Q,,37.75000,27541038,37.74000,37.75000,37.57000,102262,0.006444,0.007149,0.006031
10107,2014/02/21,MSFT,MICROSOFT CORP,Q,,37.98000,38030906,37.98000,37.99000,37.94000,115886,-0.000815,0.001533,-0.001919
10107,2014/02/24,MSFT,MICROSOFT CORP,Q,,37.69000,32143495,37.68000,37.69000,37.69000,108736,0.006177,0.005684,0.006187
10107,2014/02/25,MSFT,MICROSOFT CORP,Q,,37.54000,30868557,37.54000,37.55000,37.61000,105484,-0.001267,-0.001884,-0.001348
10107,2014/02/26,MSFT,MICROSOFT CORP,Q,,37.47000,41042629,37.46000,37.47000,37.58000,125132,0.001040,0.002945,0.000022
10107,2014/02/27,MSFT,MICROSOFT CORP,Q,,37.86000,33919024,37.87000,37.88000,37.45000,109577,0.004878,0.006057,0.004948
10107,2014/02/28,MSFT,MICROSOFT CORP,Q,,38.31000,41217028,38.30000,38.31000,37.98000,142449,0.001665,-0.000735,0.002783
10107,2014/03/03,MSFT,MICROSOFT CORP,Q,,37.78000,29855203,37.77000,37.78000,37.92000,115508,-0.006623,-0.003855,-0.007379
10107,2014/03/04,MSFT,MICROSOFT CORP,Q,,38.41000,26886337,38.40000,38.41000,38.20000,105818,0.015426,0.016489,0.015268
10107,2014/03/05,MSFT,MICROSOFT CORP,Q,,38.11000,20495432,38.11000,38.12000,38.25000,85989,0.000360,0.002150,-0.000053
10107,2014/03/06,MSFT,MICROSOFT CORP,Q,,38.15000,23605310,38.15000,38.16000,38.14000,90748,0.001719,0.002474,0.001718
10107,2014/03/07,MSFT,MICROSOFT CORP,Q,,37.90000,26596635,37.89000,37.90000,38.28000,91624,-0.000797,-0.001643,0.000538
10107,2014/03/10,MSFT,MICROSOFT CORP,Q,,37.82000,19008505,37.81000,37.82000,37.99000,65779,-0.001253,-0.001022,-0.000463
10107,2014/03/11,MSFT,MICROSOFT CORP,Q,,38.02000,25218133,38.01000,38.02000,37.87000,82516,-0.005524,-0.007303,-0.005082
10107,2014/03/12,MSFT,MICROSOFT CORP,Q,,38.27000,30496295,38.26000,38.27000,37.80000,94102,0.001296,0.001470,0.000305
10107,2014/03/13,MSFT,MICROSOFT CORP,Q,,37.89000,32169650,37.90000,37.91000,38.42000,116387,-0.011124,-0.008840,-0.011701
10107,2014/03/14,MSFT,MICROSOFT CORP,Q,,37.70000,27195638,37.70000,37.71000,37.65100,104961,-0.001380,0.001197,-0.002822
10107,2014/03/17,MSFT,MICROSOFT CORP,Q,,38.05000,20479888,38.04000,38.05000,37.90000,90511,0.008274,0.005371,0.009614
10107,2014/03/18,MSFT,MICROSOFT CORP,Q,,39.55000,64063866,39.55000,39.56000,38.26000,216468,0.007662,0.008709,0.007220
10107,2014/03/19,MSFT,MICROSOFT CORP,Q,,39.27000,35597241,39.26000,39.27000,39.47000,145145,-0.006794,-0.005280,-0.006132
10107,2014/03/20,MSFT,MICROSOFT CORP,Q,,40.33000,59270661,40.32000,40.33000,39.25000,197186,0.004693,0.001142,0.006041
10107,2014/03/21,MSFT,MICROSOFT CORP,Q,,40.16000,80732142,40.15000,40.16000,40.72000,194982,-0.002864,-0.000898,-0.002933
10107,2014/03/24,MSFT,MICROSOFT CORP,Q,,40.50000,46128974,40.49000,40.50000,40.34000,166798,-0.006069,-0.008920,-0.004865
10107,2014/03/25,MSFT,MICROSOFT CORP,Q,,40.34000,43193147,40.35000,40.36000,40.66000,171735,0.003432,0.001238,0.004404
10107,2014/03/26,MSFT,MICROSOFT CORP,Q,,39.79000,41982966,39.79000,39.80000,40.48000,157421,-0.008156,-0.011849,-0.007000
10107,2014/03/27,MSFT,MICROSOFT CORP,Q,,39.36000,35680256,39.36000,39.37000,39.74000,156920,-0.001069,-0.001497,-0.001900
10107,2014/03/28,MSFT,MICROSOFT CORP,Q,,40.30000,43472747,40.28000,40.30000,39.79000,153097,0.004469,0.002659,0.004640
10107,2014/03/31,MSFT,MICROSOFT CORP,Q,,40.99000,46886284,41.00000,41.01000,40.43000,169350,0.009181,0.010512,0.007924
10107,2014/04/01,MSFT,MICROSOFT CORP,Q,,41.42000,32623882,41.41000,41.43000,41.15000,129642,0.008255,0.008989,0.007039
10107,2014/04/02,MSFT,MICROSOFT CORP,Q,,41.35000,28667570,41.35000,41.36000,41.44000,115330,0.002828,0.003632,0.002853
10107,2014/04/03,MSFT,MICROSOFT CORP,Q,,41.01000,30140545,41.00000,41.01000,41.29000,113365,-0.003093,-0.006998,-0.001126
10107,2014/04/04,MSFT,MICROSOFT CORP,Q,,39.87000,51409573,39.87000,39.88000,41.25000,223626,-0.012576,-0.012466,-0.012537
10107,2014/04/07,MSFT,MICROSOFT CORP,Q,,39.80000,37559615,39.80000,39.81000,39.96000,169432,-0.011634,-0.011536,-0.010750
10107,2014/04/08,MSFT,MICROSOFT CORP,Q,,39.82000,35919609,39.82000,39.83000,39.75000,144159,0.005379,0.006044,0.003751
10107,2014/04/09,MSFT,MICROSOFT CORP,Q,,40.47000,27398787,40.46000,40.47000,39.93000,122994,0.011296,0.010445,0.010918
10107,2014/04/10,MSFT,MICROSOFT CORP,Q,,39.36000,45960848,39.37000,39.38000,40.44000,197869,-0.020772,-0.017922,-0.020885
10107,2014/04/11,MSFT,MICROSOFT CORP,Q,,39.20900,34333298,39.19000,39.21000,39.00000,149731,-0.009774,-0.009547,-0.009487
10107,2014/04/14,MSFT,MICROSOFT CORP,Q,,39.18000,32007201,39.17000,39.18000,39.11000,140509,0.006507,0.000249,0.008217
10107,2014/04/15,MSFT,MICROSOFT CORP,Q,,39.75000,33978673,39.74000,39.75000,39.34000,143662,0.005173,-0.001758,0.006757
10107,2014/04/16,MSFT,MICROSOFT CORP,Q,,40.40000,30616304,40.39000,40.40000,40.06000,121508,0.010634,0.009288,0.010488
10107,2014/04/17,MSFT,MICROSOFT CORP,Q,,40.01000,36689399,40.01000,40.02000,40.01000,123997,0.002271,0.004201,0.001364
10107,2014/04/21,MSFT,MICROSOFT CORP,Q,,39.94000,22222222,39.92000,39.93000,40.13000,91407,0.003487,0.004051,0.003775
10107,2014/04/22,MSFT,MICROSOFT CORP,Q,,39.99000,27057271,39.98000,39.99000,39.96000,99204,0.005565,0.008348,0.004092
10107,2014/04/23,MSFT,MICROSOFT CORP,Q,,39.69000,24602781,39.68000,39.69000,39.99000,102534,-0.002775,-0.003873,-0.002213
10107,2014/04/24,MSFT,MICROSOFT CORP,Q,,39.86000,42382794,39.85000,39.86000,39.74000,165696,0.000722,-0.001431,0.001717
10107,2014/04/25,MSFT,MICROSOFT CORP,Q,,39.91000,56883812,39.91000,39.92000,40.29000,225548,-0.009463,-0.012122,-0.008096
10107,2014/04/28,MSFT,MICROSOFT CORP,Q,,40.87000,50612308,40.86000,40.87000,40.14000,198460,0.001089,-0.004227,0.003236
10107,2014/04/29,MSFT,MICROSOFT CORP,Q,,40.51000,29637370,40.50000,40.51000,41.10000,117277,0.005626,0.002765,0.004761
10107,2014/04/30,MSFT,MICROSOFT CORP,Q,,40.40000,35464148,40.39000,40.40000,40.40000,128346,0.003404,0.002607,0.002992
10107,2014/05/01,MSFT,MICROSOFT CORP,Q,,40.00000,28791455,39.99000,40.00000,40.24000,107265,0.000755,0.000715,-0.000143
10107,2014/05/02,MSFT,MICROSOFT CORP,Q,,39.69000,43417914,39.68000,39.69000,40.31000,144883,-0.000264,0.000884,-0.001348
10107,2014/05/05,MSFT,MICROSOFT CORP,Q,,39.43000,22460928,39.43000,39.44000,39.52000,92279,0.001306,-0.000247,0.001871
10107,2014/05/06,MSFT,MICROSOFT CORP,Q,,39.06000,27112373,39.06000,39.07000,39.29000,107763,-0.008722,-0.009108,-0.008988
10107,2014/05/07,MSFT,MICROSOFT CORP,Q,,39.42500,41749497,39.40000,39.41000,39.22000,154356,0.004398,-0.002716,0.005616
10107,2014/05/08,MSFT,MICROSOFT CORP,Q,,39.64000,32123032,39.63000,39.64000,39.34000,124326,-0.002680,-0.007151,-0.001374
10107,2014/05/09,MSFT,MICROSOFT CORP,Q,,39.54000,29647646,39.54000,39.55000,39.54000,112023,0.001574,0.003307,0.001519
10107,2014/05/12,MSFT,MICROSOFT CORP,Q,,39.97000,23037185,39.95000,39.96000,39.74000,86550,0.011161,0.014883,0.009673
10107,2014/05/13,MSFT,MICROSOFT CORP,Q,0.28000,40.42000,27004768,40.41000,40.42000,39.92000,112197,-0.000662,-0.003102,0.000422
10107,2014/05/14,MSFT,MICROSOFT CORP,Q,,40.24000,18818711,40.23000,40.24000,40.30000,84022,-0.004721,-0.006852,-0.004701
10107,2014/05/15,MSFT,MICROSOFT CORP,Q,,39.60000,37793243,39.60000,39.61000,40.09000,145479,-0.008358,-0.006830,-0.009362
10107,2014/05/16,MSFT,MICROSOFT CORP,Q,,39.83000,29918272,39.82000,39.83000,39.67000,107004,0.003409,0.003325,0.003747
10107,2014/05/19,MSFT,MICROSOFT CORP,Q,,39.75000,24537438,39.73000,39.74000,39.61000,82084,0.004289,0.005823,0.003845
10107,2014/05/20,MSFT,MICROSOFT CORP,Q,,39.68000,21322341,39.69000,39.70000,39.68000,93337,-0.006934,-0.007937,-0.006498
10107,2014/05/21,MSFT,MICROSOFT CORP,Q,,40.35000,22403892,40.34000,40.35000,39.80000,94828,0.007409,0.004290,0.008116
10107,2014/05/22,MSFT,MICROSOFT CORP,Q,,40.10000,20202485,40.10000,40.11000,40.29000,82353,0.003479,0.005598,0.002362
10107,2014/05/23,MSFT,MICROSOFT CORP,Q,,40.12000,18020866,40.11000,40.12000,40.37000,69069,0.004762,0.006622,0.004248
10107,2014/05/27,MSFT,MICROSOFT CORP,Q,,40.19000,26161164,40.18000,40.19000,40.26000,85061,0.005887,0.007250,0.005988
10107,2014/05/28,MSFT,MICROSOFT CORP,Q,,40.01000,25711465,40.00000,40.01000,40.14000,87705,-0.001312,-0.000426,-0.001114
10107,2014/05/29,MSFT,MICROSOFT CORP,Q,,40.34000,19893872,40.33000,40.34000,40.15000,73938,0.004895,0.003798,0.005367
10107,2014/05/30,MSFT,MICROSOFT CORP,Q,,40.94000,34575579,40.92000,40.94000,40.45000,115378,0.000650,-0.002478,0.001844
10107,2014/06/02,MSFT,MICROSOFT CORP,Q,,40.79000,18511368,40.78000,40.79000,40.95000,76673,0.000707,-0.002722,0.000728
10107,2014/06/03,MSFT,MICROSOFT CORP,Q,,40.29000,18071096,40.28000,40.29000,40.60000,73461,-0.000375,-0.002286,-0.000379
10107,2014/06/04,MSFT,MICROSOFT CORP,Q,,40.32000,23213931,40.31000,40.32000,40.21000,86545,0.002550,0.002550,0.001892
